"","id","ID","cycexp","G2_year","YOB","famfriends","cycling_test","walk_test","downtown_test","downtown_tor","traffic_type","turn_num","density"
"919",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","MV","T1",1
"920",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","MV","T2",1.666666667
"921",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","MV"," T3",1
"922",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","MV","T4",1
"923",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","MV","T5",1
"924",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","MV","T6",1
"925",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","MV","T7",1
"926",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","MV","T8",1
"927",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","MV ","T9",1
"928",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","MV ","T10",1
"929",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","MV","T11",2
"930",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","MV","T12",1
"931",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","MV","T13",2
"932",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","MV","T14",1
"933",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","MV","T15",1
"934",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","MV","T16",1.333333333
"935",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","MV","T17",1
"936",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","MV","T18",2
"937",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","PED","T1",1
"938",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","PED","T2",2.333333333
"939",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","PED","T3",1
"940",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","PED","T4",1
"941",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","PED","T5",1
"942",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","PED","T6",1
"943",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","PED","T7",1
"944",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","PED","T8",1
"945",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","PED","T9",1
"946",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","PED","T10",1
"947",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","PED","T11",1
"948",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","PED","T12",1
"949",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","PED","T13",2
"950",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","PED","T14",1
"951",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","PED","T15",1
"952",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","PED","T16",1
"953",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","PED","T17",1
"954",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","PED","T18",1
"955",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","CYC","T1",1
"956",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","CYC","T2",1
"957",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","CYC","T3",1
"958",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","CYC","T4",1
"959",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","CYC","T5",1
"960",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","CYC","T6",1
"961",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","CYC","T7",1
"962",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","CYC","T8",1
"963",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","CYC","T9",1
"964",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","CYC","T10",1
"965",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","CYC","T11",1
"966",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","CYC","T12",1
"967",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","CYC","T13",1.666666667
"968",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","CYC","T14",1
"969",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","CYC","T15",1
"970",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","CYC","T16",1
"971",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","CYC","T17",1
"972",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","CYC","T18",1
"973",19,2021,"Never",1998,1967,"No","Never","Never","A few times a year or less","A few days a month","MV","T1",2
"974",19,2021,"Never",1998,1967,"No","Never","Never","A few times a year or less","A few days a month","MV","T2",1.333333333
"975",19,2021,"Never",1998,1967,"No","Never","Never","A few times a year or less","A few days a month","MV"," T3",2
"976",19,2021,"Never",1998,1967,"No","Never","Never","A few times a year or less","A few days a month","MV","T4",1
"977",19,2021,"Never",1998,1967,"No","Never","Never","A few times a year or less","A few days a month","MV","T5",1.666666667
"978",19,2021,"Never",1998,1967,"No","Never","Never","A few times a year or less","A few days a month","MV","T6",1
"979",19,2021,"Never",1998,1967,"No","Never","Never","A few times a year or less","A few days a month","MV","T7",1
"980",19,2021,"Never",1998,1967,"No","Never","Never","A few times a year or less","A few days a month","MV","T8",1.666666667
"981",19,2021,"Never",1998,1967,"No","Never","Never","A few times a year or less","A few days a month","MV ","T9",1
"982",19,2021,"Never",1998,1967,"No","Never","Never","A few times a year or less","A few days a month","MV ","T10",1
"983",19,2021,"Never",1998,1967,"No","Never","Never","A few times a year or less","A few days a month","MV","T11",1
"984",19,2021,"Never",1998,1967,"No","Never","Never","A few times a year or less","A few days a month","MV","T12",1
"985",19,2021,"Never",1998,1967,"No","Never","Never","A few times a year or less","A few days a month","MV","T13",1
"986",19,2021,"Never",1998,1967,"No","Never","Never","A few times a year or less","A few days a month","MV","T14",1
